,Interval,CumulativePlayerPointsInterval,Home,TeamRest,OpponentTeamRest,CumulativeTeamPointsInterval,CumulativeOpponentPointsInterval,ScoreMarginInterval,ScoreMarginxTimeRemainingInterval,ScoreMarginxTimeRemaining2Interval,RollingAvgPlayerPoints,RollingAverageOpposingTeamAllowedPoints,RollingAverageTeamPoints,Player,res,GameId
59721,3,11.0,0,2.0,2.0,78,77,1,12.0,144.0,16.76838309751938,119.23164979756994,115.4583325119346,M. Morris - morrima02,1.386064227380779,2179
81991,4,28.0,0,2.0,2.0,125,124,1,0.0,0.0,16.76838309751938,119.23164979756994,115.4583325119346,M. Morris - morrima02,5.801380634040126,2179
104271,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,15.488192672205605,118.78104713529014,125.82385864569856,M. Morris - morrima02,4.3557022153384555,2570
15191,1,5.0,1,2.0,2.0,30,42,-12,432.0,15552.0,15.488192672205605,118.78104713529014,125.82385864569856,M. Morris - morrima02,4.106622445465302,2570
37461,2,11.0,1,2.0,2.0,67,63,4,96.0,2304.0,15.488192672205605,118.78104713529014,125.82385864569856,M. Morris - morrima02,3.854945086943988,2570
59731,3,13.0,1,2.0,2.0,94,98,-4,48.0,576.0,15.488192672205605,118.78104713529014,125.82385864569856,M. Morris - morrima02,2.064265916388083,2570
82001,4,22.0,1,2.0,2.0,135,131,4,0.0,0.0,15.488192672205605,118.78104713529014,125.82385864569856,M. Morris - morrima02,3.0381781171226416,2570
104285,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,15.4640863902319,114.99500743449924,118.75192327587986,M. Morris - morrima03,4.23612568877097,108
15205,1,0.0,1,2.0,2.0,22,24,-2,72.0,2592.0,15.4640863902319,114.99500743449924,118.75192327587986,M. Morris - morrima03,1.7273627439473376,108
37475,2,3.0,1,2.0,2.0,52,55,-3,72.0,1728.0,15.4640863902319,114.99500743449924,118.75192327587986,M. Morris - morrima03,0.4358106890461526,108
59745,3,13.0,1,2.0,2.0,80,75,5,60.0,720.0,15.4640863902319,114.99500743449924,118.75192327587986,M. Morris - morrima03,2.150612636268008,108
82015,4,13.0,1,2.0,2.0,105,112,-7,0.0,0.0,15.4640863902319,114.99500743449924,118.75192327587986,M. Morris - morrima03,-0.5997507144843413,108
104287,0,0.0,1,3.0,3.0,0,0,0,0.0,0.0,15.465416690495914,113.47102396274909,105.06893554251238,M. Morris - morrima03,4.261073039135353,111
15207,1,7.0,1,3.0,3.0,31,28,3,108.0,3888.0,15.465416690495914,113.47102396274909,105.06893554251238,M. Morris - morrima03,4.676232805234662,111
37477,2,11.0,1,3.0,3.0,56,58,-2,48.0,1152.0,15.465416690495914,113.47102396274909,105.06893554251238,M. Morris - morrima03,3.808512123716113,111
59747,3,11.0,1,3.0,3.0,81,71,10,120.0,1440.0,15.465416690495914,113.47102396274909,105.06893554251238,M. Morris - morrima03,1.4620468968036404,111
82017,4,15.0,1,3.0,3.0,108,105,3,0.0,0.0,15.465416690495914,113.47102396274909,105.06893554251238,M. Morris - morrima03,0.2591043773729309,111
104290,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,17.41086346981508,124.21711417491932,122.64270332817048,M. Morris - morrima03,4.628730659379848,119
15210,1,5.0,1,2.0,2.0,29,23,6,216.0,7776.0,17.41086346981508,124.21711417491932,122.64270332817048,M. Morris - morrima03,4.2795157767154315,119
37480,2,12.0,1,2.0,2.0,68,53,15,360.0,8640.0,17.41086346981508,124.21711417491932,122.64270332817048,M. Morris - morrima03,4.96967586074321,119
59750,3,22.0,1,2.0,2.0,105,80,25,300.0,3600.0,17.41086346981508,124.21711417491932,122.64270332817048,M. Morris - morrima03,6.732527093075187,119
82020,4,22.0,1,2.0,2.0,135,105,30,0.0,0.0,17.41086346981508,124.21711417491932,122.64270332817048,M. Morris - morrima03,3.341195345371679,119
104297,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,15.976944460336792,119.7409048712259,109.04595707570591,M. Morris - morrima03,4.600140037244386,139
15217,1,3.0,1,2.0,2.0,23,16,7,252.0,9072.0,15.976944460336792,119.7409048712259,109.04595707570591,M. Morris - morrima03,3.487281800946556,139
37487,2,6.0,1,2.0,2.0,55,53,2,48.0,1152.0,15.976944460336792,119.7409048712259,109.04595707570591,M. Morris - morrima03,2.0194341426840263,139
59757,3,14.0,1,2.0,2.0,93,78,15,180.0,2160.0,15.976944460336792,119.7409048712259,109.04595707570591,M. Morris - morrima03,3.1021676680289914,139
82027,4,17.0,1,2.0,2.0,117,113,4,0.0,0.0,15.976944460336792,119.7409048712259,109.04595707570591,M. Morris - morrima03,1.3507833187969451,139
104298,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,16.67444280708393,117.37803295103572,118.04412373229395,M. Morris - morrima03,4.334792282841033,141
15218,1,4.0,1,2.0,2.0,25,21,4,144.0,5184.0,16.67444280708393,117.37803295103572,118.04412373229395,M. Morris - morrima03,3.5573931321508323,141
37488,2,7.0,1,2.0,2.0,60,42,18,432.0,10368.0,16.67444280708393,117.37803295103572,118.04412373229395,M. Morris - morrima03,2.7415147097948203,141
59758,3,10.0,1,2.0,2.0,87,81,6,72.0,864.0,16.67444280708393,117.37803295103572,118.04412373229395,M. Morris - morrima03,0.9110257409591251,141
82028,4,12.0,1,2.0,2.0,115,100,15,0.0,0.0,16.67444280708393,117.37803295103572,118.04412373229395,M. Morris - morrima03,-1.022816333776515,141
104299,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,18.94347221061127,115.10919984657998,118.11197188820796,M. Morris - morrima03,4.132036078997315,143
15219,1,8.0,1,2.0,2.0,28,21,7,252.0,9072.0,18.94347221061127,115.10919984657998,118.11197188820796,M. Morris - morrima03,5.104659770827506,143
37489,2,12.0,1,2.0,2.0,59,50,9,216.0,5184.0,18.94347221061127,115.10919984657998,118.11197188820796,M. Morris - morrima03,4.3477506358811615,143
59759,3,21.0,1,2.0,2.0,83,68,15,180.0,2160.0,18.94347221061127,115.10919984657998,118.11197188820796,M. Morris - morrima03,5.754664427179511,143
82029,4,31.0,1,2.0,2.0,113,100,13,0.0,0.0,18.94347221061127,115.10919984657998,118.11197188820796,M. Morris - morrima03,6.945154687852141,143
104302,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,16.167008061443457,126.99979940956698,124.05098796708096,M. Morris - morrima03,4.806558033754899,149
15222,1,7.0,1,2.0,2.0,31,26,5,180.0,6480.0,16.167008061443457,126.99979940956698,124.05098796708096,M. Morris - morrima03,5.268263214845863,149
37492,2,9.0,1,2.0,2.0,66,58,8,192.0,4608.0,16.167008061443457,126.99979940956698,124.05098796708096,M. Morris - morrima03,3.614191118081358,149
59762,3,14.0,1,2.0,2.0,99,91,8,96.0,1152.0,16.167008061443457,126.99979940956698,124.05098796708096,M. Morris - morrima03,3.019078499737047,149
82032,4,19.0,1,2.0,2.0,134,129,5,0.0,0.0,16.167008061443457,126.99979940956698,124.05098796708096,M. Morris - morrima03,2.215259838378506,149
104305,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,17.91436671086239,121.1301674714242,119.56618559858065,M. Morris - morrima03,4.480056632137748,156
15225,1,4.0,1,2.0,2.0,32,25,7,252.0,9072.0,17.91436671086239,121.1301674714242,119.56618559858065,M. Morris - morrima03,3.689741361221588,156
37495,2,13.0,1,2.0,2.0,57,51,6,144.0,3456.0,17.91436671086239,121.1301674714242,119.56618559858065,M. Morris - morrima03,5.032523486111704,156
59765,3,21.0,1,2.0,2.0,86,89,-3,36.0,432.0,17.91436671086239,121.1301674714242,119.56618559858065,M. Morris - morrima03,5.685577645431726,156
82035,4,23.0,1,2.0,2.0,121,114,7,0.0,0.0,17.91436671086239,121.1301674714242,119.56618559858065,M. Morris - morrima03,3.7603768268365676,156
104308,0,0.0,1,3.0,3.0,0,0,0,0.0,0.0,15.54419437802178,118.37907816378193,117.19182737072964,M. Morris - morrima03,4.377786112602169,166
15228,1,0.0,1,3.0,3.0,25,38,-13,468.0,16848.0,15.54419437802178,118.37907816378193,117.19182737072964,M. Morris - morrima03,2.0641902925423885,166
37498,2,7.0,1,3.0,3.0,56,62,-6,144.0,3456.0,15.54419437802178,118.37907816378193,117.19182737072964,M. Morris - morrima03,2.354737787843436,166
59768,3,15.0,1,3.0,3.0,93,91,2,24.0,288.0,15.54419437802178,118.37907816378193,117.19182737072964,M. Morris - morrima03,2.9027725501066453,166
82038,4,21.0,1,3.0,3.0,126,120,6,0.0,0.0,15.54419437802178,118.37907816378193,117.19182737072964,M. Morris - morrima03,2.7400258785591207,166
104323,0,0.0,0,1.0,1.0,0,0,0,0.0,0.0,17.057325099440373,113.75653009744312,120.94419095175316,M. Morris - morrima03,4.112754760599278,696
15243,1,5.0,0,1.0,1.0,33,33,0,0.0,0.0,17.057325099440373,113.75653009744312,120.94419095175316,M. Morris - morrima03,3.576626922837928,696
37513,2,7.0,0,1.0,1.0,56,57,-1,24.0,576.0,17.057325099440373,113.75653009744312,120.94419095175316,M. Morris - morrima03,1.908237881734432,696
59783,3,9.0,0,1.0,1.0,78,85,-7,84.0,1008.0,17.057325099440373,113.75653009744312,120.94419095175316,M. Morris - morrima03,0.3815248892574479,696
82053,4,9.0,0,1.0,1.0,104,113,-9,0.0,0.0,17.057325099440373,113.75653009744312,120.94419095175316,M. Morris - morrima03,-2.429271547304361,696
104324,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,15.6981250357502,112.4582791630704,105.9209410774202,M. Morris - morrima03,4.213015784064503,698
15244,1,4.0,0,2.0,2.0,30,21,9,324.0,11664.0,15.6981250357502,112.4582791630704,105.9209410774202,M. Morris - morrima03,3.4928842832009814,698
37514,2,11.0,0,2.0,2.0,63,41,22,528.0,12672.0,15.6981250357502,112.4582791630704,105.9209410774202,M. Morris - morrima03,4.454345092553825,698
59784,3,13.0,0,2.0,2.0,84,67,17,204.0,2448.0,15.6981250357502,112.4582791630704,105.9209410774202,M. Morris - morrima03,2.454955335073013,698
82054,4,18.0,0,2.0,2.0,109,85,24,0.0,0.0,15.6981250357502,112.4582791630704,105.9209410774202,M. Morris - morrima03,1.5101963445614355,698
104326,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,18.27624447390826,119.5387019242183,122.9627939679178,M. Morris - morrima03,4.303131971451949,881
15246,1,6.0,0,2.0,2.0,24,33,-9,324.0,11664.0,18.27624447390826,119.5387019242183,122.9627939679178,M. Morris - morrima03,4.4909851960936615,881
37516,2,12.0,0,2.0,2.0,55,57,-2,48.0,1152.0,18.27624447390826,119.5387019242183,122.9627939679178,M. Morris - morrima03,4.291305796719296,881
59786,3,19.0,0,2.0,2.0,86,89,-3,36.0,432.0,18.27624447390826,119.5387019242183,122.9627939679178,M. Morris - morrima03,4.650821858433734,881
82056,4,19.0,0,2.0,2.0,113,127,-14,0.0,0.0,18.27624447390826,119.5387019242183,122.9627939679178,M. Morris - morrima03,1.9381216234487582,881
104328,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,18.317962973576726,110.07701401330011,104.61396070790316,M. Morris - morrima03,4.0092151133822735,986
15248,1,8.0,0,2.0,2.0,28,18,10,360.0,12960.0,18.317962973576726,110.07701401330011,104.61396070790316,M. Morris - morrima03,5.051656927699947,986
37518,2,14.0,0,2.0,2.0,45,45,0,0.0,0.0,18.317962973576726,110.07701401330011,104.61396070790316,M. Morris - morrima03,4.900824418624286,986
59788,3,23.0,0,2.0,2.0,72,69,3,36.0,432.0,18.317962973576726,110.07701401330011,104.61396070790316,M. Morris - morrima03,6.2449562270786325,986
82058,4,23.0,0,2.0,2.0,101,99,2,0.0,0.0,18.317962973576726,110.07701401330011,104.61396070790316,M. Morris - morrima03,3.5201517848048436,986
104331,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,19.517496315938843,104.02173312754928,119.30852931184582,M. Morris - morrima03,3.453045299403398,1234
15251,1,8.0,0,2.0,2.0,29,26,3,108.0,3888.0,19.517496315938843,104.02173312754928,119.30852931184582,M. Morris - morrima03,4.320758983719786,1234
37521,2,8.0,0,2.0,2.0,47,62,-15,360.0,8640.0,19.517496315938843,104.02173312754928,119.30852931184582,M. Morris - morrima03,2.2919285329661907,1234
59791,3,13.0,0,2.0,2.0,79,87,-8,96.0,1152.0,19.517496315938843,104.02173312754928,119.30852931184582,M. Morris - morrima03,1.4545791164038129,1234
82061,4,22.0,0,2.0,2.0,112,103,9,0.0,0.0,19.517496315938843,104.02173312754928,119.30852931184582,M. Morris - morrima03,2.4131293582749826,1234
104332,0,0.0,0,1.0,1.0,0,0,0,0.0,0.0,17.27390897987672,109.1665975518777,118.02601302747154,M. Morris - morrima03,3.889225815107768,1318
15252,1,6.0,0,1.0,1.0,24,28,-4,144.0,5184.0,17.27390897987672,109.1665975518777,118.02601302747154,M. Morris - morrima03,3.972249650042514,1318
37522,2,10.0,0,1.0,1.0,43,56,-13,312.0,7488.0,17.27390897987672,109.1665975518777,118.02601302747154,M. Morris - morrima03,3.560629463462275,1318
59792,3,17.0,0,1.0,1.0,72,83,-11,132.0,1584.0,17.27390897987672,109.1665975518777,118.02601302747154,M. Morris - morrima03,3.775917967191067,1318
82062,4,17.0,0,1.0,1.0,99,113,-14,0.0,0.0,17.27390897987672,109.1665975518777,118.02601302747154,M. Morris - morrima03,0.8318528262192719,1318
104334,0,0.0,0,1.0,1.0,0,0,0,0.0,0.0,15.05921871081288,116.14821705020816,117.06164446136503,M. Morris - morrima03,4.3604087291540745,1492
15254,1,3.0,0,1.0,1.0,29,24,5,180.0,6480.0,15.05921871081288,116.14821705020816,117.06164446136503,M. Morris - morrima03,3.1300900126816393,1492
37524,2,9.0,0,1.0,1.0,57,48,9,216.0,5184.0,15.05921871081288,116.14821705020816,117.06164446136503,M. Morris - morrima03,3.313014951630618,1492
59794,3,9.0,0,1.0,1.0,84,75,9,108.0,1296.0,15.05921871081288,116.14821705020816,117.06164446136503,M. Morris - morrima03,0.636866485115908,1492
82064,4,16.0,0,1.0,1.0,118,109,9,0.0,0.0,15.05921871081288,116.14821705020816,117.06164446136503,M. Morris - morrima03,0.6760843439061326,1492
104339,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,17.18260598658448,110.41482262778806,113.68400868494602,M. Morris - morrima03,3.9538036304626556,1833
15259,1,5.0,0,2.0,2.0,19,19,0,0.0,0.0,17.18260598658448,110.41482262778806,113.68400868494602,M. Morris - morrima03,3.583144278128192,1833
37529,2,10.0,0,2.0,2.0,51,41,10,240.0,5760.0,17.18260598658448,110.41482262778806,113.68400868494602,M. Morris - morrima03,3.4448410216539025,1833
59799,3,15.0,0,2.0,2.0,77,69,8,96.0,1152.0,17.18260598658448,110.41482262778806,113.68400868494602,M. Morris - morrima03,2.85526156527172,1833
82069,4,17.0,0,2.0,2.0,103,105,-2,0.0,0.0,17.18260598658448,110.41482262778806,113.68400868494602,M. Morris - morrima03,0.8629949087787981,1833
104342,0,0.0,0,3.0,3.0,0,0,0,0.0,0.0,15.141316877133836,110.8772799729708,110.71731589171632,M. Morris - morrima03,4.024408396920347,2009
15262,1,2.0,0,3.0,3.0,13,30,-17,612.0,22032.0,15.141316877133836,110.8772799729708,110.71731589171632,M. Morris - morrima03,2.794337345304233,2009
37532,2,6.0,0,3.0,3.0,35,55,-20,480.0,11520.0,15.141316877133836,110.8772799729708,110.71731589171632,M. Morris - morrima03,2.3287591886429633,2009
59802,3,9.0,0,3.0,3.0,65,80,-15,180.0,2160.0,15.141316877133836,110.8772799729708,110.71731589171632,M. Morris - morrima03,0.6781927394617312,2009
82072,4,17.0,0,3.0,3.0,116,109,7,0.0,0.0,15.141316877133836,110.8772799729708,110.71731589171632,M. Morris - morrima03,0.7903311003350494,2009
104345,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,19.01166421062589,117.31805080053267,119.53901954123474,M. Morris - morrima03,4.198518219526698,2264
15265,1,3.0,0,2.0,2.0,23,17,6,216.0,7776.0,19.01166421062589,117.31805080053267,119.53901954123474,M. Morris - morrima03,3.0623872757330397,2264
37535,2,8.0,0,2.0,2.0,52,44,8,192.0,4608.0,19.01166421062589,117.31805080053267,119.53901954123474,M. Morris - morrima03,2.7427042261239465,2264
59805,3,10.0,0,2.0,2.0,82,92,-10,120.0,1440.0,19.01166421062589,117.31805080053267,119.53901954123474,M. Morris - morrima03,0.935689040964054,2264
82075,4,18.0,0,2.0,2.0,111,120,-9,0.0,0.0,19.01166421062589,117.31805080053267,119.53901954123474,M. Morris - morrima03,1.4339977373144814,2264
104348,0,0.0,0,1.0,1.0,0,0,0,0.0,0.0,15.427544584756577,117.71297406006664,114.81154393744254,M. Morris - morrima03,4.461858786417967,2452
15268,1,3.0,0,1.0,1.0,25,27,-2,72.0,2592.0,15.427544584756577,117.71297406006664,114.81154393744254,M. Morris - morrima03,3.2043849984711468,2452
37538,2,5.0,0,1.0,1.0,51,58,-7,168.0,4032.0,15.427544584756577,117.71297406006664,114.81154393744254,M. Morris - morrima03,1.676368933820723,2452
59808,3,13.0,0,1.0,1.0,80,93,-13,156.0,1872.0,15.427544584756577,117.71297406006664,114.81154393744254,M. Morris - morrima03,2.5961764921296515,2452
82078,4,16.0,0,1.0,1.0,115,123,-8,0.0,0.0,15.427544584756577,117.71297406006664,114.81154393744254,M. Morris - morrima03,0.7933838825488077,2452
104349,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,21.62898147374087,121.81830869111164,124.91628642799434,M. Morris - morrima03,4.290225662503418,2544
15269,1,8.0,0,2.0,2.0,24,26,-2,72.0,2592.0,21.62898147374087,121.81830869111164,124.91628642799434,M. Morris - morrima03,5.189148867867569,2544
37539,2,8.0,0,2.0,2.0,46,54,-8,192.0,4608.0,21.62898147374087,121.81830869111164,124.91628642799434,M. Morris - morrima03,2.886872097848143,2544
59809,3,15.0,0,2.0,2.0,84,77,7,84.0,1008.0,21.62898147374087,121.81830869111164,124.91628642799434,M. Morris - morrima03,3.0777219117962527,2544
82079,4,27.0,0,2.0,2.0,130,125,5,0.0,0.0,21.62898147374087,121.81830869111164,124.91628642799434,M. Morris - morrima03,5.177528682497761,2544
104358,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,15.185852213538793,122.6754216919373,130.50483390452246,M. Morris - morrimo01,4.52201713977438,624
15278,1,4.0,1,2.0,2.0,35,40,-5,180.0,6480.0,15.185852213538793,122.6754216919373,130.50483390452246,M. Morris - morrimo01,3.638164773502918,624
37548,2,12.0,1,2.0,2.0,83,71,12,288.0,6912.0,15.185852213538793,122.6754216919373,130.50483390452246,M. Morris - morrimo01,4.5698730570533925,624
59818,3,17.0,1,2.0,2.0,113,95,18,216.0,2592.0,15.185852213538793,122.6754216919373,130.50483390452246,M. Morris - morrimo01,4.168090237825797,624
82088,4,18.0,1,2.0,2.0,136,120,16,0.0,0.0,15.185852213538793,122.6754216919373,130.50483390452246,M. Morris - morrimo01,1.4908525887302955,624
104388,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,16.52704542851646,113.40574729326303,113.73576242164133,M. Morris - morrimo01,4.139916899014277,717
15308,1,11.0,0,2.0,2.0,36,31,5,180.0,6480.0,16.52704542851646,113.40574729326303,113.73576242164133,M. Morris - morrimo01,6.258188445077166,717
37578,2,11.0,0,2.0,2.0,55,68,-13,312.0,7488.0,16.52704542851646,113.40574729326303,113.73576242164133,M. Morris - morrimo01,4.098405980158978,717
59848,3,16.0,0,2.0,2.0,83,97,-14,168.0,2016.0,16.52704542851646,113.40574729326303,113.73576242164133,M. Morris - morrimo01,3.5544443748511267,717
82118,4,18.0,0,2.0,2.0,103,129,-26,0.0,0.0,16.52704542851646,113.40574729326303,113.73576242164133,M. Morris - morrimo01,1.4503417858333034,717
104402,0,0.0,0,1.0,1.0,0,0,0,0.0,0.0,15.790568142546531,110.2554198842018,106.10364363244372,M. Morris - morrimo01,4.14753867065159,1507
15322,1,4.0,0,1.0,1.0,29,36,-7,252.0,9072.0,15.790568142546531,110.2554198842018,106.10364363244372,M. Morris - morrimo01,3.376533125445865,1507
37592,2,6.0,0,1.0,1.0,61,64,-3,72.0,1728.0,15.790568142546531,110.2554198842018,106.10364363244372,M. Morris - morrimo01,1.5275977626206345,1507
59862,3,13.0,0,1.0,1.0,89,88,1,12.0,144.0,15.790568142546531,110.2554198842018,106.10364363244372,M. Morris - morrimo01,1.8307432491630544,1507
82132,4,17.0,0,1.0,1.0,107,104,3,0.0,0.0,15.790568142546531,110.2554198842018,106.10364363244372,M. Morris - morrimo01,1.0152203127318506,1507
104806,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,15.860511190561004,109.5024187282686,109.93771057698515,M. Turner - turnemy01,3.995094812328795,722
15726,1,4.0,0,2.0,2.0,18,15,3,108.0,3888.0,15.860511190561004,109.5024187282686,109.93771057698515,M. Turner - turnemy01,3.27715719685621,722
37996,2,6.0,0,2.0,2.0,44,36,8,192.0,4608.0,15.860511190561004,109.5024187282686,109.93771057698515,M. Turner - turnemy01,1.7760031128577867,722
60266,3,14.0,0,2.0,2.0,78,62,16,192.0,2304.0,15.860511190561004,109.5024187282686,109.93771057698515,M. Turner - turnemy01,2.705637548873565,722
82536,4,17.0,0,2.0,2.0,108,87,21,0.0,0.0,15.860511190561004,109.5024187282686,109.93771057698515,M. Turner - turnemy01,0.8717187428684714,722
104810,0,0.0,1,3.0,3.0,0,0,0,0.0,0.0,16.683977425143194,116.38671404627468,112.64065927509222,M. Turner - turnemy01,4.285970574445841,977
15730,1,4.0,1,3.0,3.0,33,25,8,288.0,10368.0,16.683977425143194,116.38671404627468,112.64065927509222,M. Turner - turnemy01,3.507108833495016,977
38000,2,11.0,1,3.0,3.0,63,60,3,72.0,1728.0,16.683977425143194,116.38671404627468,112.64065927509222,M. Turner - turnemy01,3.793889615797683,977
60270,3,20.0,1,3.0,3.0,97,81,16,192.0,2304.0,16.683977425143194,116.38671404627468,112.64065927509222,M. Turner - turnemy01,5.345442316847842,977
82540,4,20.0,1,3.0,3.0,116,108,8,0.0,0.0,16.683977425143194,116.38671404627468,112.64065927509222,M. Turner - turnemy01,2.3397933821060484,977
104812,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,15.57367412704067,115.9601743588727,115.40009488175602,M. Turner - turnemy01,4.327080391300985,983
15732,1,5.0,1,2.0,2.0,27,24,3,108.0,3888.0,15.57367412704067,115.9601743588727,115.40009488175602,M. Turner - turnemy01,3.931685741210069,983
38002,2,8.0,1,2.0,2.0,47,56,-9,216.0,5184.0,15.57367412704067,115.9601743588727,115.40009488175602,M. Turner - turnemy01,2.9482013599364416,983
60272,3,15.0,1,2.0,2.0,74,91,-17,204.0,2448.0,15.57367412704067,115.9601743588727,115.40009488175602,M. Turner - turnemy01,3.505826741501223,983
82542,4,15.0,1,2.0,2.0,97,117,-20,0.0,0.0,15.57367412704067,115.9601743588727,115.40009488175602,M. Turner - turnemy01,0.42859414249797867,983
104818,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,16.906263479267892,111.23198332859556,110.79766016524655,M. Turner - turnemy01,4.078908265355224,996
15738,1,5.0,1,2.0,2.0,32,19,13,468.0,16848.0,16.906263479267892,111.23198332859556,110.79766016524655,M. Turner - turnemy01,3.8571448025701254,996
38008,2,7.0,1,2.0,2.0,54,38,16,384.0,9216.0,16.906263479267892,111.23198332859556,110.79766016524655,M. Turner - turnemy01,2.479344676740648,996
60278,3,14.0,1,2.0,2.0,77,71,6,72.0,864.0,16.906263479267892,111.23198332859556,110.79766016524655,M. Turner - turnemy01,2.48899575140262,996
82548,4,18.0,1,2.0,2.0,99,90,9,0.0,0.0,16.906263479267892,111.23198332859556,110.79766016524655,M. Turner - turnemy01,1.476979379498818,996
104820,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,16.009680358271677,103.33479647432506,103.41222505258916,M. Turner - turnemy01,3.7668286374587603,1002
15740,1,6.0,1,2.0,2.0,19,21,-2,72.0,2592.0,16.009680358271677,103.33479647432506,103.41222505258916,M. Turner - turnemy01,3.867016604163179,1002
38010,2,8.0,1,2.0,2.0,44,45,-1,24.0,576.0,16.009680358271677,103.33479647432506,103.41222505258916,M. Turner - turnemy01,2.1330574521159114,1002
60280,3,10.0,1,2.0,2.0,68,67,1,12.0,144.0,16.009680358271677,103.33479647432506,103.41222505258916,M. Turner - turnemy01,0.4114892546422646,1002
82550,4,12.0,1,2.0,2.0,91,90,1,0.0,0.0,16.009680358271677,103.33479647432506,103.41222505258916,M. Turner - turnemy01,-1.3232675253080233,1002
104821,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,16.359395218901838,112.60445284166478,116.696490247874,M. Turner - turnemy01,4.099746198013191,1004
15741,1,12.0,1,2.0,2.0,30,17,13,468.0,16848.0,16.359395218901838,112.60445284166478,116.696490247874,M. Turner - turnemy01,6.904030032381748,1004
38011,2,12.0,1,2.0,2.0,54,42,12,288.0,6912.0,16.359395218901838,112.60445284166478,116.696490247874,M. Turner - turnemy01,4.490358263676468,1004
60281,3,14.0,1,2.0,2.0,74,60,14,168.0,2016.0,16.359395218901838,112.60445284166478,116.696490247874,M. Turner - turnemy01,2.7951107590743556,1004
82551,4,14.0,1,2.0,2.0,105,90,15,0.0,0.0,16.359395218901838,112.60445284166478,116.696490247874,M. Turner - turnemy01,-0.2818395169872473,1004
104824,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,15.290766785841504,109.69768858765828,114.600142322634,M. Turner - turnemy01,4.002271135594343,1010
15744,1,8.0,1,2.0,2.0,23,31,-8,288.0,10368.0,15.290766785841504,109.69768858765828,114.600142322634,M. Turner - turnemy01,5.038808786137348,1010
38014,2,8.0,1,2.0,2.0,59,55,4,96.0,2304.0,15.290766785841504,109.69768858765828,114.600142322634,M. Turner - turnemy01,2.3093207379755225,1010
60284,3,17.0,1,2.0,2.0,87,80,7,84.0,1008.0,15.290766785841504,109.69768858765828,114.600142322634,M. Turner - turnemy01,3.6121409786078957,1010
82554,4,17.0,1,2.0,2.0,111,102,9,0.0,0.0,15.290766785841504,109.69768858765828,114.600142322634,M. Turner - turnemy01,0.8295965562159395,1010
104825,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,15.02596613771479,114.9964762115058,110.9609889125698,M. Turner - turnemy01,4.347819136366237,1012
15745,1,7.0,1,2.0,2.0,32,19,13,468.0,16848.0,15.02596613771479,114.9964762115058,110.9609889125698,M. Turner - turnemy01,4.98388679989333,1012
38015,2,11.0,1,2.0,2.0,58,45,13,312.0,7488.0,15.02596613771479,114.9964762115058,110.9609889125698,M. Turner - turnemy01,4.300839469127107,1012
60285,3,17.0,1,2.0,2.0,91,69,22,264.0,3168.0,15.02596613771479,114.9964762115058,110.9609889125698,M. Turner - turnemy01,4.378823911299621,1012
82555,4,17.0,1,2.0,2.0,125,88,37,0.0,0.0,15.02596613771479,114.9964762115058,110.9609889125698,M. Turner - turnemy01,1.0419716853230259,1012
104828,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,17.539092828352757,115.078653161205,122.5447353718172,M. Turner - turnemy01,4.123083592569187,1018
15748,1,9.0,1,2.0,2.0,36,31,5,180.0,6480.0,17.539092828352757,115.078653161205,122.5447353718172,M. Turner - turnemy01,5.383524012319883,1018
38018,2,12.0,1,2.0,2.0,71,53,18,432.0,10368.0,17.539092828352757,115.078653161205,122.5447353718172,M. Turner - turnemy01,4.544372882468043,1018
60288,3,17.0,1,2.0,2.0,98,73,25,300.0,3600.0,17.539092828352757,115.078653161205,122.5447353718172,M. Turner - turnemy01,4.165036453197488,1018
82558,4,17.0,1,2.0,2.0,116,92,24,0.0,0.0,17.539092828352757,115.078653161205,122.5447353718172,M. Turner - turnemy01,0.9086143471965793,1018
